单词,条件,M1-1,無声化,M1-2,無声化,M1-3,無声化,F1-1,無声化,F1-2,無声化,F1-3,無声化,M2-1,無声化,M2-2,無声化,M2-3,無声化,M3-1,無声化,M3-2,無声化,M3-3,無声化,F2-1,無声化,F2-2,無声化,F2-3,無声化,F3-1,無声化,F3-2,無声化,F3-3,無声化
totʃrox,totʃ,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,,totʃ,
toroː,to+r,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,,to+r,
torwot,tor,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,,tor,
tuŋnǝlt,tuŋ,tuŋ,,tuŋ,,tuŋ,,tuk,,tuk,,tuk,,tuk,,tuŋ,,tuk,,tuk,,tuk,,tuk,,tuk,,tuk,,tuŋ,,tuŋ,,tuŋ,,tuŋ,
tuliː,tu+l,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,,tu+l,
tulrǝx,tul,tul,,tu+l,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,,tul,
tutnǝx,tut,tut,,tut,,tut,,tut,,tut,,tut,,tut,,tut,,tut,,tut,,tut,,tut,,无,,tut,,tut,,tut,,tut,,tut,
turǝm,tu+r,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,,tu+r,
turslǝx,tur,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,,tur,
tʃʰaŋkax,tʃʰaŋ,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,,tʃʰaŋ,半,tʃʰaŋ,
tʃʰanax,tʃʰa+n,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,,tʃʰa+n,
tʃʰawʊː,tʃʰa+w,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,,tʃʰa+w,
tʃʰawtʃʰix,tʃʰaw,tʃʰaw,,tʃʰaw,,tʃʰaw,,tʃʰaw,,tʃʰaw,,tʃʰaw,,tʃʰaw,半,tʃʰaw,,tʃʰaw,半,tʃʰaw,,tʃʰaw,,tʃʰaw,,tʃaw,,tʃaw,,tʃaw,,tʃaw,半,tʃaw,半,tʃaw,半
tʃʰaxlax,tʃʰax,tʃʰax,,tʃʰax,,tʃʰax,,tʃʰax,,tʃʰax,,tʃʰax,,tʃʰax,半,tʃʰax,全,tʃʰax,,tʃʰax,,tʃʰal,,tʃʰax,,tʃax,,tʃax,,tʃax,,tʃax,半,tʃax,全,tʃax,全
tʃʰæxilkan,tʃʰæ+x,tʃʰæ+x,半,tʃʰæ+x,,tʃʰæ+x,,tʃʰæ+x,,tʃʰæ+x,,tʃʰæ+x,,tʃʰæ+x,,tʃʰæ+x,半,tʃʰæ+x,半,tʃʰæ+x,半,tʃæ+x,,tʃʰæ+x,半,tʃʰæ+x,,tʃæ+x,,tʃæ+x,,tʃæ+x,半,tʃæ+x,全,tʃæ+x,全
tʃʰakaːlax,tʃʰa+k,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,半,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,,tʃʰa+k,半,tʃʰa+k,,tʃʰa+k,半,tʃʰa+k,
tʃʰaktaː,tʃʰak,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,,tʃʰak,半
tʃʰamxak,tʃʰam,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,,tʃʰam,半,tʃʰam,半
tʃʰalkix,tʃʰal,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰax,全,tʃʰal,,tʃʰal,全,tʃʰal,全,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,,tʃʰal,
tʃʰalaix,tʃʰa+l,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,无,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,,tʃʰa+l,
tʃʰaslax,tʃʰas,tʃʰas,半,tʃʰas,,tʃʰas,,tʃʰas,,tʃʰas,,tʃʰas,,tʃʰas,,tʃʰas,全,tʃʰas,,tʃʰas,,tʃʰas,,tʃas,半,tʃas,,tʃas,,tʃas,,tʃas,,tʃas,全,tʃas,半
tʃʰasaːr,tʃʰa+s,tʃʰa+s,,tʃʰa+s,,tʃʰa+s,,tʃʰa+s,,tʃʰa+s,,tʃʰa+s,,tʃʰa+s,全,tʃʰa+s,半,tʃʰa+s,全,tʃa+s,,tʃa+s,半,tʃa+s,,tʃa+s,,tʃa+s,,tʃa+s,,tʃa+s,,tʃa+s,全,tʃa+s,
tʃʰatax,tʃʰa+t,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+tʰ,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,,tʃʰa+t,
tʃʰatkalaŋ,tʃʰat,tʃʰa+t,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,,tʃʰat,全,tʃʰat,,tʃʰat,,tʃʰat,半
tʃʰatʃʰlak,tʃʰatʃʰ,tʃʰatʃʰ,半,tʃʰatʃʰ,,tʃʰatʃʰ,,tʃʰatʃʰ,,tʃʰatʃʰ,,tʃʰatʃʰ,,tʃʰatʃʰ,全,tʃʰatʃʰ,半,tʃʰatʃʰ,全,tʃʰatʃʰ,,tʃʰatʃʰ,全,tʃatʃʰ,半,tʃʰatʃʰ,,tʃatʃʰ,,tʃatʃʰ,,tʃatʃʰ,半,tʃatʃʰ,半,tʃatʃʰ,
tʃʰatʃʰak,tʃʰa+tʃʰ,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,全,tʃʰa+tʃʰ,半,tʃʰa+tʃʰ,全,tʃʰi+tʃʰ,全,tʃʰa+tʃʰ,半,tʃʰa+tʃʰ,全,tʃʰa+tʃʰ,,tʃa+tʃʰ,,tʃa+tʃʰ,,tʃa+tʃʰ,半,tʃa+tʃʰ,全,tʃa+tʃʰ,全
tʃʰartʃʰax,tʃʰar,tʃʰar,,tʃʰar,,tʃʰar,,tʃʰar,,tʃʰar,,tʃʰar,,tʃʰar,半,tʃʰar,半,tʃʰatʃʰ,全,tʃar,,tʃʰatʃʰ,半,tʃʰar,半,tʃʰar,,tʃar,,tʃʰa+tʃʰ,半,tʃʰa+tʃʰ,,tʃʰa+tʃʰ,全,tʃʰa+tʃʰ,半
tʃʰarʊːn,tʃʰa+r,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,,tʃʰa+r,
tʃʰǝnǝk,tʃʰǝ+n,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,无,,无,,无,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,,tʃʰǝ+n,
tʃʰǝŋxǝr,tʃʰǝŋ,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,,tʃʰǝŋ,
tʃʰǝntʰkǝr,tʃʰǝn,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,,tʃʰǝn,
tʃʰǝwǝr,tʃʰǝ+w,tʃʰi+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,,tʃʰǝ+w,
tʃʰ̱ǝwtǝk,tʃʰǝw,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,,tʃʰǝw,
tʃʰǝktʃʰǝlǝx,tʃʰǝk,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,,tʃʰǝk,全,tʃʰǝk,,tʃǝk,,tʃʰǝk,,tʃǝk,,tʃǝk,,tʃǝk,,tʃǝk,,tʃǝk,,tʃǝk,
tʃʰǝmtʃʰǝkǝr,tʃʰǝm,tʃʰim,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,,tʃʰǝm,
tʃʰǝlmǝk,tʃʰǝl,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,,tʃʰǝl,
tʃʰǝliːx,tʃʰǝ+l,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,,tʃʰǝ+l,
tʃʰǝtkǝr,tʃʰǝt,tʃʰǝtʰ,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝn,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,,tʃʰǝt,
tʃʰǝtʃʰǝk,tʃʰǝ+tʃʰ,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,全,tʃʰǝ+tʃʰ,全,tʃʰǝ+tʃʰ,全,tʃǝ+tʃʰ,,tʃǝ+tʃʰ,,tʃʰi+tʃʰ,全,tʃʰi+tʃʰ,,tʃǝ+tʃʰ,,tʃʰǝ+tʃʰ,,tʃʰǝ+tʃʰ,全,tʃʰǝ+tʃʰ,全,tʃʰǝ+tʃʰ,全
tʃʰǝtʃʰrǝx,tʃʰǝtʃʰ,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,半,tʃǝtʃʰ,,tʃǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰitʃʰ,,tʃǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,,tʃʰǝtʃʰ,全
tʃʰǝrik,tʃʰǝ+r,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰi+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰi+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,,tʃʰǝ+r,
tʃʰǝrwǝx,tʃʰǝr,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,,tʃʰǝr,
tʃʰinǝː,tʃʰi+n,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,,tʃʰi+n,全,tʃʰi+n,
tʃʰiŋkǝx,tʃʰiŋ,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,,tʃʰiŋ,
tʃʰintman,tʃʰin,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,,tʃʰin,
tʃʰiwtak,tʃʰiw,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,,tʃʰiw,
tʃʰixǝwtʃʰ,tʃʰi+x,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,全,tʃʰi+x,全,tʃʰi+x,,tʃʰi+x,半,tʃʰi+x,半,tʃi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,,tʃʰi+x,全
tʃʰɪxrʊːn,tʃʰix,tʃʰix,,tʃʰix,,tʃʰix,,tʃʰix,,tʃʰix,,tʃʰix,,tʃʰix,,tʃʰix,全,tʃʰix,全,tʃʰix,,tʃʰix,半,tʃʰix,半,tʃix,,tʃʰix,,tʃʰix,,tʃʰix,,tʃʰix,全,tʃʰix,全
tʃʰiklǝx,tʃʰik,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,,tʃʰik,
tʃʰimǝk,tʃʰi+m,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,,tʃʰi+m,
tʃʰimxǝx,tʃʰim,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,半,tʃʰim,半,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,,tʃʰim,半,tʃʰim,,tʃʰim,
tʃʰilǝː,tʃʰi+l,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,全,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,,tʃʰi+l,
tʃʰilkǝr,tʃʰil,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,,tʃʰil,
tʃʰitwar,tʃʰit,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,,tʃʰit,
tʃʰitax,tʃʰi+t,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,,tʃʰi+t,
tʃʰitʃʰix,"tʃʰi+ tʃʰ","tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",全,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",全,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",全,"tʃʰi+ tʃʰ",全,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",,"tʃʰi+ tʃʰ",
tʃʰitʃʰlǝx,tʃʰitʃʰ,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,全,tʃʰitʃʰ,全,tʃʰitʃʰ,半,tʃʰitʃʰ,全,tʃitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,,tʃʰitʃʰ,全,tʃʰitʃʰ,,tʃʰitʃʰ,全
tʃʰɪraiː,tʃʰɪ+r,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,,tʃʰɪ+r,
tʃʰɪrmaiː,tʃʰɪr,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,,tʃʰɪr,
tʃʰɔŋxːr,tʃʰɔŋ,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,,tʃʰɔŋ,
tʃʰɔnɔk,tʃʰɔ+n,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,,tʃʰɔ+n,半
tʃʰɔntʰɔkɔr,tʃʰɔn,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,,tʃʰɔn,半,tʃʰɔn,
tʃʰɔwɔː,tʃʰɔ+w,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,,tʃʰɔ+w,
tʃʰɔwxɔrɔx,tʃʰɔw,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔr,,tʃʰɔw,全,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,,tʃʰɔw,
tʃʰɔxɔx,tʃʰɔ+x,tʃʰɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,全,tʃʰɔ+x,全,tʃʰɔ+x,全,tʃʰɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,,tʃɔ+x,,tʃɔ+x,,tʃʰɔ+x,,tʃʰɔ+x,半,tʃʰɔ+x,,tʃʰɔ+x,全
tʃʰɔxtɔx,tʃʰɔx,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,全,无,,tʃʰɔx,全,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,,tʃɔx,,tʃʰɔx,,tʃʰɔx,,tʃʰɔx,半,tʃʰɔx,全
tʃʰɔkʃix,tʃʰɔk,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,全,tʃʰɔk,全,tʃʰɔk,全,tʃʰɔk,全,tʃʰɔk,半,tʃʰɔk,全,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,,tʃʰɔk,半
tʃʰɔmɔx,tʃʰɔ+m,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔx,全,tʃʰɔ+m,,tʃʰɔ+m,全,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,,tʃʰɔ+m,半,tʃʰɔ+m,半,tʃʰɔ+m,半
tʃʰɔmtʃʰɔix,tʃʰɔm,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔ+m,半,tʃʰɔm,,tʃʰɔ+m,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,,tʃʰɔm,半
tʃʰɔlkɔrɔx,tʃʰɔl,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔm,,tʃʰɔm,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,半,tʃʰɔl,,tʃʰɔl,,tʃʰɔl,
